B1_004,B2_006,B3_008,B6_014,B7_016,F_020,L1_002,L2_018,M_B1,M_B2,M_B3,M_B6,M_L1,M_L2,B1_003,B2_005,B3_007,B6_013,F_019,L1_001,L2_017,M_F
-10.288468,-13.362174,-9.548338,-10.178253,-11.508174,-4.06598,-7.31925,-8.870805,-7.7077815,-8.250386,-7.639571,-7.864049,-6.7692685,-8.5569855,-5.127095,-3.138598,-5.730804,-5.549845,-8.232218,-6.219287,-8.243166,-6.149099
-10.571511,-13.655172,-9.824215,-10.479553,-11.810006,-4.365829,-7.611985,-9.163533,-8.1768715,-8.723141,-8.107367,-8.349382,-7.2463795,-9.0420735,-5.782232,-3.79111,-6.390519,-6.219211,-8.910886,-6.880774,-8.920614,-6.6383575
-11.137596,-14.24117,-10.375967,-11.082152,-12.413672,-4.965525,-8.197454,-9.748988,-8.459914,-9.01614,-8.383243,-8.6506815,-7.539114,-9.334801,-5.782232,-3.79111,-6.390519,-6.219211,-8.910886,-6.880774,-8.920614,-6.9382055
-11.137596,-14.24117,-10.375967,-11.082152,-12.413672,-4.965525,-8.197454,-9.748988,-8.541806,-9.097704,-8.4657075,-8.7343525,-7.6218,-9.419482,-5.946016,-3.954238,-6.555448,-6.386553,-9.080553,-7.046146,-9.089976,-7.023039
-10.854553,-13.948171,-10.100091,-10.780853,-12.111839,-4.665677,-7.904719,-9.45626,-8.4002845,-8.9512045,-8.3277695,-8.583703,-7.4754325,-9.273118,-5.946016,-3.954238,-6.555448,-6.386553,-9.080553,-7.046146,-9.089976,-6.873115
-10.571511,-13.655172,-9.824215,-10.479553,-11.810006,-4.365829,-7.611985,-9.163533,-8.0949795,-8.641577,-8.0249025,-8.265711,-7.1636935,-8.9573925,-5.618448,-3.627982,-6.22559,-6.051869,-8.741219,-6.715402,-8.751252,-6.553524
-10.854553,-13.948171,-10.100091,-10.780853,-12.111839,-4.665677,-7.904719,-9.45626,-8.3183925,-8.8696405,-8.245305,-8.500032,-7.3927465,-9.188437,-5.782232,-3.79111,-6.390519,-6.219211,-8.910886,-6.880774,-8.920614,-6.7882815
-11.420639,-14.534169,-10.651844,-11.383452,-12.715504,-5.265374,-8.490188,-10.041715,-8.7652195,-9.325768,-8.68611,-8.968673,-7.8508525,-9.650527,-6.1098,-4.117367,-6.720376,-6.553894,-9.25022,-7.211517,-9.259339,-7.257797
-11.986724,-15.120167,-11.203596,-11.986051,-13.31917,-5.86507,-9.075657,-10.627171,-9.048262,-9.618767,-8.961986,-9.2699725,-8.143587,-9.943255,-6.1098,-4.117367,-6.720376,-6.553894,-9.25022,-7.211517,-9.259339,-7.557645
-12.835851,-15.999163,-12.031225,-12.88995,-14.224668,-6.764615,-9.953861,-11.505354,-9.4728255,-10.058265,-9.3758005,-9.721922,-8.582689,-10.3823465,-6.1098,-4.117367,-6.720376,-6.553894,-9.25022,-7.211517,-9.259339,-8.0074175
-13.118894,-16.292162,-12.307101,-13.19125,-14.5265,-7.064463,-10.246595,-11.798081,-9.860023,-10.4494565,-9.761132,-10.1235845,-8.9771135,-10.782753,-6.601152,-4.606751,-7.215163,-7.055919,-9.759221,-7.707632,-9.767425,-8.411842
-13.401937,-16.585161,-12.582978,-13.492549,-14.828333,-7.364312,-10.53933,-12.090809,-10.0015445,-10.595956,-9.8990705,-10.274234,-9.123481,-10.929117,-6.601152,-4.606751,-7.215163,-7.055919,-9.759221,-7.707632,-9.767425,-8.5617665
-13.401937,-16.585161,-12.582978,-13.492549,-14.828333,-7.364312,-10.53933,-12.090809,-10.165329,-10.759084,-10.063999,-10.4415755,-9.288853,-11.098479,-6.928721,-4.933007,-7.54502,-7.390602,-10.098555,-8.038376,-10.106149,-8.7314335
-13.118894,-16.292162,-12.307101,-13.19125,-14.5265,-7.064463,-10.246595,-11.798081,-10.0238075,-10.6125845,-9.9260605,-10.290926,-9.1424855,-10.952115,-6.928721,-4.933007,-7.54502,-7.390602,-10.098555,-8.038376,-10.106149,-8.581509
-13.118894,-16.292162,-12.307101,-13.19125,-14.5265,-7.064463,-10.246595,-11.798081,-10.0238075,-10.6125845,-9.9260605,-10.290926,-9.1424855,-10.952115,-6.928721,-4.933007,-7.54502,-7.390602,-10.098555,-8.038376,-10.106149,-8.581509
-13.684979,-16.87816,-12.858854,-13.793849,-15.130166,-7.66416,-10.832064,-12.383536,-10.470634,-11.068712,-10.366866,-10.7595675,-9.6005915,-11.414205,-7.256289,-5.259264,-7.874878,-7.725286,-10.437889,-8.369119,-10.444874,-9.0510245
-13.684979,-16.87816,-12.858854,-13.793849,-15.130166,-7.66416,-10.832064,-12.383536,-10.470634,-11.068712,-10.366866,-10.7595675,-9.6005915,-11.414205,-7.256289,-5.259264,-7.874878,-7.725286,-10.437889,-8.369119,-10.444874,-9.0510245
-14.817149,-18.050155,-13.962359,-14.999047,-16.337496,-8.863553,-12.003002,-13.554447,-11.200503,-11.8178375,-11.083547,-11.529508,-10.351432,-12.1690225,-7.583857,-5.58552,-8.204735,-8.059969,-10.777223,-8.699862,-10.783598,-9.820388
-15.100192,-18.343154,-14.238236,-15.300347,-16.639329,-9.163402,-12.295736,-13.847174,-11.505809,-12.127465,-11.3864145,-11.8474995,-10.663171,-12.484748,-7.911426,-5.911776,-8.534593,-8.394652,-11.116557,-9.030606,-11.122322,-10.1399795
-15.666277,-18.929152,-14.789988,-15.902946,-17.242994,-9.763098,-12.881205,-14.43263,-11.9526355,-12.5835925,-11.827219,-12.3161405,-11.121277,-12.946838,-8.238994,-6.238033,-8.86445,-8.729335,-11.455891,-9.361349,-11.461046,-10.6094945
-16.798447,-20.101147,-15.893493,-17.108145,-18.450325,-10.962491,-14.052143,-15.60354,-12.7643965,-13.414282,-12.6263645,-13.1697525,-11.9548035,-13.7863365,-8.730346,-6.727417,-9.359236,-9.23136,-11.964892,-9.857464,-11.969133,-11.4636915
-17.08149,-20.394146,-16.16937,-17.409444,-18.752158,-11.26234,-14.344878,-15.896268,-13.1515945,-13.805474,-13.0116965,-13.5714145,-12.3492285,-14.1867435,-9.221699,-7.216802,-9.854023,-9.733385,-12.473893,-10.353579,-12.477219,-11.8681165
-17.08149,-20.394146,-16.16937,-17.409444,-18.752158,-11.26234,-14.344878,-15.896268,-13.1515945,-13.805474,-13.0116965,-13.5714145,-12.3492285,-14.1867435,-9.221699,-7.216802,-9.854023,-9.733385,-12.473893,-10.353579,-12.477219,-11.8681165
-17.08149,-20.394146,-16.16937,-19.072547,-18.187942,-11.26234,-14.344878,-15.896268,-13.1515945,-13.805474,-13.0116965,-15.7576235,-13.5100005,-15.302632,-9.221699,-7.216802,-9.854023,-12.4427,-14.855736,-12.675123,-14.708996,-13.059038
-17.364533,-20.687145,-16.445246,-19.373846,-18.489774,-11.562189,-14.637613,-16.188995,-13.1293315,-13.7888455,-12.984706,-15.7409315,-13.4909965,-15.2796335,-8.89413,-6.890546,-9.524166,-12.108017,-14.516402,-12.34438,-14.370272,-13.0392955
-17.08149,-20.394146,-16.16937,-19.072547,-18.187942,-11.26234,-14.344878,-15.896268,-13.0697025,-13.72391,-12.9292325,-15.673953,-13.4273145,-15.217951,-9.057915,-7.053674,-9.689095,-12.275359,-14.686069,-12.509751,-14.539634,-12.9742045
-17.08149,-20.394146,-16.16937,-19.072547,-18.187942,-11.26234,-14.344878,-15.896268,-12.98781,-13.642346,-12.846768,-15.590282,-13.344629,-15.13327,-8.89413,-6.890546,-9.524166,-12.108017,-14.516402,-12.34438,-14.370272,-12.889371
-17.08149,-20.394146,-16.16937,-19.072547,-18.187942,-11.26234,-14.344878,-15.896268,-13.1515945,-13.805474,-13.0116965,-15.7576235,-13.5100005,-15.302632,-9.221699,-7.216802,-9.854023,-12.4427,-14.855736,-12.675123,-14.708996,-13.059038
-17.08149,-20.394146,-16.16937,-19.072547,-18.187942,-11.26234,-14.344878,-15.896268,-13.0697025,-13.72391,-12.9292325,-15.673953,-13.4273145,-15.217951,-9.057915,-7.053674,-9.689095,-12.275359,-14.686069,-12.509751,-14.539634,-12.9742045
-17.647576,-20.980144,-16.721122,-19.675146,-18.791607,-11.862037,-14.930347,-16.481723,-13.3527455,-14.016909,-13.2051085,-15.9752525,-13.720049,-15.5106785,-9.057915,-7.053674,-9.689095,-12.275359,-14.686069,-12.509751,-14.539634,-13.274053
-18.496703,-21.85914,-17.548751,-20.579045,-19.697105,-12.761582,-15.808551,-17.359906,-14.022985,-14.701099,-13.866316,-16.678214,-14.4072085,-16.2038135,-9.549267,-7.543058,-10.183881,-12.777383,-15.19507,-13.005866,-15.047721,-13.978326
-19.062788,-22.445138,-18.100504,-21.181644,-20.30077,-13.361278,-16.39402,-17.945361,-14.4698115,-15.157226,-14.307121,-17.1468555,-14.865315,-16.665903,-9.876835,-7.869314,-10.513738,-13.112067,-15.534404,-13.33661,-15.386445,-14.447841
-19.345831,-22.738137,-18.37638,-21.482944,-20.602603,-13.661127,-16.686754,-18.238089,-14.8570095,-15.548418,-14.6924525,-17.5485175,-15.2597395,-17.06631,-10.368188,-8.358699,-11.008525,-13.614091,-16.043405,-13.832725,-15.894531,-14.852266
-17.930618,-21.273143,-16.996999,-19.976446,-19.09344,-12.161885,-15.223082,-16.774451,-13.8218345,-14.4896645,-13.6729045,-16.4605855,-14.19716,-15.995767,-9.713051,-7.706186,-10.34881,-12.944725,-15.364737,-13.171238,-15.217083,-13.763311
-18.496703,-21.85914,-17.548751,-20.579045,-19.697105,-12.761582,-15.808551,-17.359906,-14.186769,-14.864227,-14.0312445,-16.845556,-14.5725805,-16.3731755,-9.876835,-7.869314,-10.513738,-13.112067,-15.534404,-13.33661,-15.386445,-14.147993
-18.496703,-21.85914,-17.548751,-20.579045,-19.697105,-12.761582,-15.808551,-17.359906,-14.186769,-14.864227,-14.0312445,-16.845556,-14.5725805,-16.3731755,-9.876835,-7.869314,-10.513738,-13.112067,-15.534404,-13.33661,-15.386445,-14.147993
-18.496703,-21.85914,-17.548751,-20.579045,-19.697105,-12.761582,-15.808551,-17.359906,-14.104877,-14.782663,-13.9487805,-16.761885,-14.4898945,-16.2884945,-9.713051,-7.706186,-10.34881,-12.944725,-15.364737,-13.171238,-15.217083,-14.0631595
-17.364533,-20.687145,-16.445246,-19.373846,-18.489774,-11.562189,-14.637613,-16.188995,-13.4569,-14.1151015,-13.3145635,-16.0756145,-13.8217395,-15.618358,-9.549267,-7.543058,-10.183881,-12.777383,-15.19507,-13.005866,-15.047721,-13.3786295
-15.94932,-19.222151,-15.065865,-17.867348,-16.980611,-10.062947,-13.17394,-14.725357,-12.5036175,-13.1379125,-12.37748,-15.0713535,-12.8418455,-14.6324955,-9.057915,-7.053674,-9.689095,-12.275359,-14.686069,-12.509751,-14.539634,-12.374508
-15.383235,-18.636153,-14.514112,-17.264749,-16.376945,-9.46325,-12.588471,-14.139902,-11.9748985,-12.600221,-11.85421,-14.5190415,-12.3010535,-14.085725,-8.566562,-6.564289,-9.194308,-11.773334,-14.177068,-12.013636,-14.031548,-11.820159
-14.534107,-17.757156,-13.686483,-16.36085,-15.471447,-8.563705,-11.710268,-13.261719,-11.2227665,-11.8344665,-11.110538,-13.7324085,-11.531209,-13.307909,-7.911426,-5.911777,-8.534593,-11.103967,-13.4984,-11.35215,-13.354099,-11.0310525
-14.251065,-17.464157,-13.410607,-16.059551,-15.169615,-8.263857,-11.417533,-12.968992,-11.0812455,-11.687967,-10.9726,-13.581759,-11.3848415,-13.1615455,-7.911426,-5.911777,-8.534593,-11.103967,-13.4984,-11.35215,-13.354099,-10.8811285
-13.118894,-16.292162,-12.307102,-14.854352,-13.962284,-7.064464,-10.246595,-11.798081,-10.2694835,-10.857277,-10.1734545,-12.728147,-10.551315,-12.322047,-7.420073,-5.422392,-8.039807,-10.601942,-12.989399,-10.856035,-12.846013,-10.0269315
-12.835852,-15.999163,-12.031225,-14.553052,-13.660451,-6.764616,-9.953861,-11.505354,-9.8822865,-10.4660855,-9.788123,-12.326485,-10.1568905,-11.9216405,-6.928721,-4.933008,-7.545021,-10.099918,-12.480398,-10.35992,-12.337927,-9.622507
-12.835852,-15.999163,-12.031225,-14.553052,-13.660451,-6.764616,-9.953861,-11.505354,-9.718502,-10.302957,-9.623194,-12.159143,-9.9915185,-11.752278,-6.601152,-4.606751,-7.215163,-9.765234,-12.141064,-10.029176,-11.999202,-9.45284
-12.269767,-15.413166,-11.479473,-13.950453,-13.056786,-6.164919,-9.368392,-10.919898,-9.599244,-10.173087,-9.512247,-12.0251855,-9.864156,-11.6289125,-6.928721,-4.933008,-7.545021,-10.099918,-12.480398,-10.35992,-12.337927,-9.3226585
-12.835852,-15.999163,-12.031225,-14.553052,-13.660451,-6.764616,-9.953861,-11.505354,-9.718502,-10.302957,-9.623194,-12.159143,-9.9915185,-11.752278,-6.601152,-4.606751,-7.215163,-9.765234,-12.141064,-10.029176,-11.999202,-9.45284
-13.118894,-16.292162,-12.307102,-14.854352,-13.962284,-7.064464,-10.246595,-11.798081,-9.860023,-10.4494565,-9.7611325,-12.309793,-10.1378855,-11.8986415,-6.601152,-4.606751,-7.215163,-9.765234,-12.141064,-10.029176,-11.999202,-9.602764
-13.401937,-16.585161,-12.582978,-15.155652,-14.264117,-7.364312,-10.53933,-12.090809,-10.165329,-10.7590845,-10.0639995,-12.627785,-10.449625,-12.214368,-6.928721,-4.933008,-7.545021,-10.099918,-12.480398,-10.35992,-12.337927,-9.922355
-13.118894,-16.292162,-12.307102,-14.854352,-13.962284,-7.064464,-10.246595,-11.798081,-9.941915,-10.5310205,-9.843597,-12.393464,-10.2205715,-11.9833225,-6.764936,-4.769879,-7.380092,-9.932576,-12.310731,-10.194548,-12.168564,-9.6875975
-12.269767,-15.413166,-11.479473,-13.950453,-13.056786,-6.164919,-9.368392,-10.919898,-9.2716755,-9.8468305,-9.1823895,-11.690502,-9.5334125,-11.290188,-6.273584,-4.280495,-6.885306,-9.430551,-11.80173,-9.698433,-11.660478,-8.9833245
-12.552809,-15.706164,-11.755349,-14.251753,-13.358619,-6.464767,-9.661127,-11.212626,-9.5769805,-10.1564575,-9.485256,-12.0084935,-9.8451515,-11.605914,-6.601152,-4.606751,-7.215163,-9.765234,-12.141064,-10.029176,-11.999202,-9.3029155
-12.552809,-15.706164,-11.755349,-14.251753,-13.358619,-6.464767,-9.661127,-11.212626,-9.5769805,-10.1564575,-9.485256,-12.0084935,-9.8451515,-11.605914,-6.601152,-4.606751,-7.215163,-9.765234,-12.141064,-10.029176,-11.999202,-9.3029155
-12.552809,-15.706164,-11.755349,-14.251753,-13.358619,-6.464767,-9.661127,-11.212626,-9.4131965,-9.9933295,-9.3203275,-11.841152,-9.67978,-11.436552,-6.273584,-4.280495,-6.885306,-9.430551,-11.80173,-9.698433,-11.660478,-9.1332485
-12.269767,-15.413166,-11.479473,-13.950453,-13.056786,-6.164919,-9.368392,-10.919898,-9.2716755,-9.8468305,-9.1823895,-11.690502,-9.5334125,-11.290188,-6.273584,-4.280495,-6.885306,-9.430551,-11.80173,-9.698433,-11.660478,-8.9833245
-12.269767,-15.413166,-11.479473,-13.950453,-13.056786,-6.164919,-9.368392,-10.919898,-9.2716755,-9.8468305,-9.1823895,-11.690502,-9.5334125,-11.290188,-6.273584,-4.280495,-6.885306,-9.430551,-11.80173,-9.698433,-11.660478,-8.9833245
-12.269767,-15.413166,-11.479473,-13.950453,-13.056786,-6.164919,-9.368392,-10.919898,-9.2716755,-9.8468305,-9.1823895,-11.690502,-9.5334125,-11.290188,-6.273584,-4.280495,-6.885306,-9.430551,-11.80173,-9.698433,-11.660478,-8.9833245
-11.986724,-15.120167,-11.203597,-13.649153,-12.754953,-5.865071,-9.075657,-10.62717,-9.130154,-9.700331,-9.0444515,-11.539852,-9.387045,-11.143824,-6.273584,-4.280495,-6.885306,-9.430551,-11.80173,-9.698433,-11.660478,-8.8334005
-11.420639,-14.534169,-10.651844,-13.046554,-12.151288,-5.265374,-8.490188,-10.041715,-8.8471115,-9.407332,-8.768575,-11.2385525,-9.0943105,-10.8510965,-6.273584,-4.280495,-6.885306,-9.430551,-11.80173,-9.698433,-11.660478,-8.533552
-11.420639,-14.534169,-10.651844,-13.046554,-12.151288,-5.265374,-8.490188,-10.041715,-8.6833275,-9.244204,-8.6036465,-11.0712105,-8.928939,-10.681734,-5.946016,-3.954239,-6.555449,-9.095867,-11.462396,-9.36769,-11.321753,-8.363885
-11.137597,-14.24117,-10.375968,-12.745254,-11.849455,-4.965526,-8.197454,-9.748988,-8.7055905,-9.2608325,-8.630637,-11.0879025,-8.9479435,-10.704733,-6.273584,-4.280495,-6.885306,-9.430551,-11.80173,-9.698433,-11.660478,-8.383628
-10.854554,-13.948172,-10.100092,-12.443955,-11.547622,-4.665678,-7.904719,-9.45626,-8.236501,-8.7880775,-8.1628415,-10.6025695,-8.470833,-10.2196445,-5.618448,-3.627983,-6.225591,-8.761184,-11.123062,-9.036947,-10.983029,-7.89437
-10.005426,-13.069175,-9.272463,-11.540056,-10.642124,-3.766133,-7.026516,-8.578077,-7.811937,-8.348579,-7.749027,-10.15062,-8.0317315,-9.780553,-5.618448,-3.627983,-6.225591,-8.761184,-11.123062,-9.036947,-10.983029,-7.4445975
-9.722384,-12.776176,-8.996586,-11.238756,-10.340292,-3.466285,-6.733781,-8.285349,-7.5066315,-8.0389515,-7.44616,-9.8326285,-7.719992,-9.464827,-5.290879,-3.301727,-5.895734,-8.426501,-10.783728,-8.706203,-10.644305,-7.1250065
-10.005426,-13.069175,-9.272463,-11.540056,-10.642124,-3.766133,-7.026516,-8.578077,-7.5662605,-8.1038865,-7.501634,-9.8996075,-7.783674,-9.52651,-5.127095,-3.138598,-5.730805,-8.259159,-10.614061,-8.540832,-10.474943,-7.190097
-9.722384,-12.776176,-8.996586,-11.238756,-10.340292,-3.466285,-6.733781,-8.285349,-7.670416,-8.2020795,-7.6110885,-9.99997,-7.885364,-9.634189,-5.618448,-3.627983,-6.225591,-8.761184,-11.123062,-9.036947,-10.983029,-7.2946735
-9.439341,-12.483177,-8.72071,-10.937457,-10.038459,-3.166436,-6.441047,-7.992622,-7.283218,-7.8108875,-7.2257575,-9.598308,-7.4909395,-9.2337825,-5.127095,-3.138598,-5.730805,-8.259159,-10.614061,-8.540832,-10.474943,-6.8902485
-9.156299,-12.190178,-8.444834,-10.636157,-9.736626,-2.866588,-6.148312,-7.699894,-6.977913,-7.50126,-6.922891,-9.2803165,-7.1792,-8.918056,-4.799527,-2.812342,-5.400948,-7.924476,-10.274727,-8.210088,-10.136218,-6.5706575
-8.873256,-11.89718,-8.168957,-10.334857,-9.434794,-2.56674,-5.855578,-7.407167,-6.9182835,-7.436325,-6.8674165,-9.2133375,-7.115519,-8.856374,-4.963311,-2.97547,-5.565876,-8.091818,-10.444394,-8.37546,-10.305581,-6.505567
-9.156299,-12.190178,-8.444834,-10.636157,-9.736626,-2.866588,-6.148312,-7.699894,-6.977913,-7.50126,-6.922891,-9.2803165,-7.1792,-8.918056,-4.799527,-2.812342,-5.400948,-7.924476,-10.274727,-8.210088,-10.136218,-6.5706575
-8.590214,-11.604181,-7.893081,-10.033558,-9.132961,-2.266891,-5.562843,-7.114439,-6.6948705,-7.2082615,-6.6470145,-8.979017,-6.8864655,-8.6253285,-4.799527,-2.812342,-5.400948,-7.924476,-10.274727,-8.210088,-10.136218,-6.270809
-8.024128,-11.018183,-7.341329,-9.430958,-8.529296,-1.667195,-4.977374,-6.528984,-6.166151,-6.6705705,-6.123745,-8.4267045,-6.3456735,-8.078558,-4.308174,-2.322958,-4.906161,-7.422451,-9.765726,-7.713973,-9.628132,-5.7164605
-7.175001,-10.139187,-6.5137,-8.52706,-7.623798,-0.76765,-4.099171,-5.650801,-5.5778035,-6.067944,-5.545002,-7.807414,-5.7412005,-7.4701045,-3.980606,-1.996701,-4.576304,-7.087768,-9.426391,-7.38323,-9.289408,-5.0970205
-5.759788,-8.674192,-5.134318,-7.020561,-6.114634,0.731592,-2.635498,-4.187163,-4.706413,-5.1723185,-4.690382,-6.886823,-4.843992,-6.568923,-3.653038,-1.670445,-4.246446,-6.753085,-9.087057,-7.052486,-8.950683,-4.1777325
-4.627618,-7.502197,-4.030813,-5.815363,-4.907304,1.930985,-1.46456,-3.016252,-3.5670835,-4.0153725,-3.561379,-5.6985285,-3.6797225,-5.3907005,-2.506549,-0.528548,-3.091945,-5.581694,-7.899388,-5.894885,-7.765149,-2.9842015
-4.627618,-7.502197,-4.030813,-5.815363,-4.907304,1.930985,-1.46456,-3.016252,-3.321407,-3.77068,-3.313986,-5.447516,-3.431665,-5.136657,-2.015196,-0.039163,-2.597159,-5.079669,-7.390387,-5.39877,-7.257062,-2.729701
-5.476745,-8.381193,-4.858442,-6.719262,-5.812802,1.03144,-2.342764,-3.894435,-3.909755,-4.3733065,-3.892729,-6.066807,-4.0361385,-5.7451105,-2.342765,-0.36542,-2.927016,-5.414352,-7.729721,-5.729513,-7.595786,-3.3491405
-5.759788,-8.674192,-5.134318,-7.020561,-6.114634,0.731592,-2.635498,-4.187163,-4.2150605,-4.682934,-4.195596,-6.384798,-4.347877,-6.060837,-2.670333,-0.691676,-3.256874,-5.749035,-8.069055,-6.060256,-7.934511,-3.6687315
-6.891958,-9.846188,-6.237823,-8.22576,-7.321965,-0.467802,-3.806436,-5.358073,-5.108714,-5.5951885,-5.077206,-7.322081,-5.2640895,-6.985016,-3.32547,-1.344189,-3.916589,-6.418402,-8.747723,-6.721743,-8.611959,-4.6077625
-5.759788,-8.674192,-5.134318,-7.020561,-6.114634,0.731592,-2.635498,-4.187163,-4.4607365,-4.927626,-4.442989,-6.6358105,-4.5959345,-6.31488,-3.161685,-1.18106,-3.75166,-6.25106,-8.578056,-6.556371,-8.442597,-3.923232
-4.627618,-7.502197,-4.030813,-5.815363,-4.907304,1.930985,-1.46456,-3.016252,-3.7308675,-4.1785005,-3.726308,-5.86587,-3.845094,-5.5600625,-2.834117,-0.854804,-3.421803,-5.916377,-8.238722,-6.225628,-8.103873,-3.1538685
-3.212405,-6.037203,-2.651431,-4.308865,-3.39814,3.430227,-0.000888,-1.552614,-2.6138005,-3.038183,-2.624295,-4.694267,-2.699829,-4.404838,-2.015196,-0.039163,-2.597159,-5.079669,-7.390387,-5.39877,-7.257062,-1.98008
-3.77849,-6.6232,-3.203184,-4.911464,-4.001806,2.83053,-0.586357,-2.138069,-2.896843,-3.3311815,-2.9001715,-4.9955665,-2.9925635,-4.6975655,-2.015196,-0.039163,-2.597159,-5.079669,-7.390387,-5.39877,-7.257062,-2.2799285
-3.495447,-6.330202,-2.927308,-4.610164,-3.699973,3.130378,-0.293622,-1.845342,-2.5915375,-3.0215545,-2.5973045,-4.677575,-2.680824,-4.38184,-1.687628,0.287093,-2.267301,-4.744986,-7.051053,-5.068026,-6.918338,-1.9603375
-2.64632,-5.451205,-2.099679,-3.706266,-2.794475,4.029923,0.584581,-0.967159,-1.921298,-2.337364,-1.936097,-3.9746135,-1.993665,-3.688705,-1.196276,0.776477,-1.772515,-4.242961,-6.542052,-4.571911,-6.410251,-1.2560645
-2.64632,-5.451205,-2.099679,-3.706266,-2.794475,4.029923,0.584581,-0.967159,-1.921298,-2.337364,-1.936097,-3.9746135,-1.993665,-3.688705,-1.196276,0.776477,-1.772515,-4.242961,-6.542052,-4.571911,-6.410251,-1.2560645
-2.363278,-5.158207,-1.823803,-3.404967,-2.492642,4.329772,0.877315,-0.674432,-1.697885,-2.109301,-1.7156945,-3.740293,-1.764612,-3.4576605,-1.032492,0.939605,-1.607586,-4.075619,-6.372385,-4.406539,-6.240889,-1.0213065
-2.080235,-4.865208,-1.547927,-3.103667,-2.19081,4.62962,1.17005,-0.381704,-1.6382555,-2.0443655,-1.660221,-3.673314,-1.7009305,-3.3959775,-1.196276,0.776477,-1.772515,-4.242961,-6.542052,-4.571911,-6.410251,-0.956216
-2.363278,-5.158207,-1.823803,-3.404967,-2.492642,4.329772,0.877315,-0.674432,-1.615993,-2.027737,-1.63323,-3.656622,-1.6819265,-3.3729795,-0.868708,1.102733,-1.442657,-3.908277,-6.202718,-4.241168,-6.071527,-0.936473
-1.51415,-4.27921,-0.996174,-2.501068,-1.587144,5.229317,1.755519,0.203751,-1.027645,-1.4251105,-1.054487,-3.037331,-1.0774525,-2.764526,-0.54114,1.428989,-1.1128,-3.573594,-5.863384,-3.910424,-5.732803,-0.3170335
-1.51415,-4.27921,-0.996174,-2.501068,-1.587144,5.229317,1.755519,0.203751,-1.109537,-1.5066745,-1.1369515,-3.121002,-1.1601385,-2.849207,-0.704924,1.265861,-1.277729,-3.740936,-6.033051,-4.075796,-5.902165,-0.401867
-1.51415,-4.27921,-0.996174,-2.501068,-1.587144,5.229317,1.755519,0.203751,-1.027645,-1.4251105,-1.054487,-3.037331,-1.0774525,-2.764526,-0.54114,1.428989,-1.1128,-3.573594,-5.863384,-3.910424,-5.732803,-0.3170335
-1.797192,-4.572209,-1.27205,-2.802367,-1.888977,4.929468,1.462784,-0.088976,-1.33295,-1.734738,-1.3573535,-3.355322,-1.389192,-3.0802515,-0.868708,1.102733,-1.442657,-3.908277,-6.202718,-4.241168,-6.071527,-0.636625
-0.665022,-3.400214,-0.168545,-1.597169,-0.681646,6.128862,2.633722,1.081934,-0.439297,-0.822484,-0.4757435,-2.41804,-0.4729795,-2.156072,-0.213572,1.755246,-0.782942,-3.238911,-5.52405,-3.579681,-5.394078,0.302406
-1.231107,-3.986211,-0.720298,-2.199768,-1.285312,5.529165,2.048253,0.496479,-0.8042315,-1.197047,-0.8340845,-2.80301,-0.8484,-2.533481,-0.377356,1.592117,-0.947871,-3.406252,-5.693717,-3.745053,-5.563441,-0.082276
-1.51415,-4.27921,-0.996174,-2.501068,-1.587144,5.229317,1.755519,0.203751,-0.945753,-1.3435465,-0.9720225,-2.95366,-0.994767,-2.679845,-0.377356,1.592117,-0.947871,-3.406252,-5.693717,-3.745053,-5.563441,-0.2322
-1.231107,-3.986211,-0.720298,-2.199768,-1.285312,5.529165,2.048253,0.496479,-0.8042315,-1.197047,-0.8340845,-2.80301,-0.8484,-2.533481,-0.377356,1.592117,-0.947871,-3.406252,-5.693717,-3.745053,-5.563441,-0.082276
-0.948065,-3.693212,-0.444421,-1.898468,-0.983479,5.829013,2.340988,0.789207,-0.498926,-0.887419,-0.5312175,-2.4850185,-0.5366605,-2.2177545,-0.049787,1.918374,-0.618014,-3.071569,-5.354383,-3.414309,-5.224716,0.237315
-0.098937,-2.814216,0.383208,-0.99457,-0.077981,6.728558,3.219191,1.667389,0.171314,-0.203229,0.1299905,-1.782057,0.1504985,-1.5246205,0.441565,2.407758,-0.123227,-2.569544,-4.845382,-2.918194,-4.71663,0.941588
0.184106,-2.521217,0.659084,-0.69327,0.223852,7.028406,3.511926,1.960117,0.2309435,-0.1382935,0.185464,-1.715078,0.21418,-1.4629375,0.277781,2.24463,-0.288156,-2.736886,-5.015049,-3.083566,-4.885992,1.0066785
1.033233,-1.64222,1.486713,0.210629,1.12935,7.927951,4.390129,2.8383,0.901183,0.5458975,0.8466715,-1.012116,0.901339,-0.769803,0.769133,2.734015,0.20663,-2.234861,-4.506048,-2.587451,-4.377906,1.7109515
1.033233,-1.64222,1.486713,0.210629,1.12935,7.927951,4.390129,2.8383,1.0649675,0.7090255,1.0116005,-0.8447745,1.0667105,-0.6004405,1.096702,3.060271,0.536488,-1.900178,-4.166714,-2.256708,-4.039181,1.8806185
0.750191,-1.935219,1.210836,-0.090671,0.827517,7.628103,4.097395,2.545572,0.759662,0.399398,0.708733,-1.162766,0.754972,-0.916167,0.769133,2.734015,0.20663,-2.234861,-4.506048,-2.587451,-4.377906,1.5610275
